img,individual,entry,rot,F,PixAcc
./results/DESIGNATE/R_0.20803089338818634_0.9501787231438965.png,"(0.20803089338818634, 0.9501787231438965)",2080,342,"(0.0009906711797242633, 17.23410022910527)",0
./results/DESIGNATE/R_0.18522347100174152_0.8577852183168009.png,"(0.18522347100174152, 0.8577852183168009)",1852,308,"(0.11017680690784418, 23.033468111703456)",0
./results/DESIGNATE/R_0.21437804734580365_0.9618398169453916.png,"(0.21437804734580365, 0.9618398169453916)",2143,346,"(0.275753699996561, 24.941978157905833)",0
./results/DESIGNATE/R_0.2934973172401976_0.8481461546760245.png,"(0.2934973172401976, 0.8481461546760245)",2934,305,"(0.3762738414162001, 24.156957619657582)",0
./results/DESIGNATE/R_0.18552158705527147_0.9120582632452349.png,"(0.18552158705527147, 0.9120582632452349)",1855,328,"(0.29377306281295956, 19.14611135738706)",0
./results/DESIGNATE/R_0.20801230036413756_0.8768077133366349.png,"(0.20801230036413756, 0.8768077133366349)",2080,315,"(0.004663315396742754, 14.700886957256344)",0
./results/DESIGNATE/R_0.1774097736251751_0.9199522002744474.png,"(0.1774097736251751, 0.9199522002744474)",1774,331,"(0.19545360294012498, 23.514919537730616)",0
./results/DESIGNATE/R_0.17786929973016571_0.86826251334837.png,"(0.17786929973016571, 0.86826251334837)",1778,312,"(0.14085274164490547, 28.506550113612786)",0
./results/DESIGNATE/R_0.17706784477448928_0.974428220785088.png,"(0.17706784477448928, 0.974428220785088)",1770,350,"(0.24528190161230837, 18.94813056251393)",0
./results/DESIGNATE/R_0.2077165309454511_0.7743329332838146.png,"(0.2077165309454511, 0.7743329332838146)",2077,278,"(0.3250409442943758, 18.716399304035953)",0
./results/DESIGNATE/R_0.25954493097363124_0.868115860260112.png,"(0.25954493097363124, 0.868115860260112)",2595,312,"(0.20214296761005654, 24.378347751556483)",0
./results/DESIGNATE/R_0.20767273527255883_0.8682747819194185.png,"(0.20767273527255883, 0.8682747819194185)",2076,312,"(0.22429355941319254, 27.68989938815967)",0
./results/DESIGNATE/R_0.17706784477448928_0.9914495264337984.png,"(0.17706784477448928, 0.9914495264337984)",1770,356,"(0.24779885573875357, 28.74801387632593)",0
./results/DESIGNATE/R_0.17753106220682835_0.8674007864521016.png,"(0.17753106220682835, 0.8674007864521016)",1775,312,"(0.21976858235369373, 29.457414973882454)",0
./results/DESIGNATE/R_0.16884975926680618_0.8829852469057415.png,"(0.16884975926680618, 0.8829852469057415)",1688,317,"(0.22259722827385553, 22.367112712647)",0
./results/DESIGNATE/R_0.20801464699898103_0.9126651419172556.png,"(0.20801464699898103, 0.9126651419172556)",2080,328,"(0.001039337195110203, 21.171743078162077)",0
./results/DESIGNATE/R_0.2978769361395575_0.9627016843039837.png,"(0.2978769361395575, 0.9627016843039837)",2978,346,"(0.2365917976937206, 16.71732399232546)",0
./results/DESIGNATE/R_0.07019611328305561_0.907435279552491.png,"(0.07019611328305561, 0.907435279552491)",701,326,"(0.24124354702456863, 26.498027968495407)",0
./results/DESIGNATE/R_0.21008980223422213_0.9869711302992898.png,"(0.21008980223422213, 0.9869711302992898)",2100,355,"(0.22974552441128937, 19.693327072450995)",0
./results/DESIGNATE/R_0.17706784477448928_0.8415337440806191.png,"(0.17706784477448928, 0.8415337440806191)",1770,302,"(0.242757619686705, 14.782723682224539)",0
./results/DESIGNATE/R_0.17808062550251258_0.853206323763821.png,"(0.17808062550251258, 0.853206323763821)",1780,307,"(0.07542067249116947, 18.840267291947256)",0
./results/DESIGNATE/R_0.0062819910749068175_0.951214695890603.png,"(0.0062819910749068175, 0.951214695890603)",62,342,"(0.22964552337386868, 21.597880810219614)",0
./results/DESIGNATE/R_0.24422894763933717_0.9944266032577578.png,"(0.24422894763933717, 0.9944266032577578)",2442,357,"(0.21234489771877357, 24.99618808874267)",0
./results/DESIGNATE/R_0.17706784477448928_0.9620106357787269.png,"(0.17706784477448928, 0.9620106357787269)",1770,346,"(0.2452875292864112, 19.14894549009031)",0
./results/DESIGNATE/R_0.09371614762810482_0.9861931042656734.png,"(0.09371614762810482, 0.9861931042656734)",937,355,"(0.24919140763700431, 22.684238841051915)",0
./results/DESIGNATE/R_0.20801466412324465_0.9670995028848135.png,"(0.20801466412324465, 0.9670995028848135)",2080,348,"(0.042231651695005576, 17.233144271579718)",0
./results/DESIGNATE/R_0.0468861726556012_0.8697724555337706.png,"(0.0468861726556012, 0.8697724555337706)",468,313,"(0.21886084016847707, 16.919127101058415)",0
./results/DESIGNATE/R_0.17808062550251258_0.9684218303038105.png,"(0.17808062550251258, 0.9684218303038105)",1780,348,"(0.07756918351279724, 13.168694656769528)",0
./results/DESIGNATE/R_0.17808062550251258_0.8627683366898579.png,"(0.17808062550251258, 0.8627683366898579)",1780,310,"(0.07819952339940975, 19.94875489201651)",0
./results/DESIGNATE/R_0.20801230036413756_0.7622847723984852.png,"(0.20801230036413756, 0.7622847723984852)",2080,274,"(0.03113596315020181, 20.429189212676697)",0
./results/DESIGNATE/R_0.20801347061091452_0.9223376429863036.png,"(0.20801347061091452, 0.9223376429863036)",2080,332,"(0.0010138581345010326, 13.728521726693627)",0
./results/DESIGNATE/R_0.22210753491057458_0.9481519739233004.png,"(0.22210753491057458, 0.9481519739233004)",2221,341,"(0.19190376961236733, 23.04419514042975)",0
./results/DESIGNATE/R_0.14766071369434858_0.871137004340772.png,"(0.14766071369434858, 0.871137004340772)",1476,313,"(0.32460519022352796, 18.29908860834292)",0
./results/DESIGNATE/R_0.2053459732302634_0.9900037219344024.png,"(0.2053459732302634, 0.9900037219344024)",2053,356,"(0.23229384337033554, 26.597589699202782)",0
./results/DESIGNATE/R_0.1734899485138494_0.9627016843039837.png,"(0.1734899485138494, 0.9627016843039837)",1734,346,"(0.2046275076684413, 14.803631692090994)",0
./results/DESIGNATE/R_0.18430250760869185_0.9874764691260082.png,"(0.18430250760869185, 0.9874764691260082)",1843,355,"(0.10693977388884954, 14.730663253429963)",0
./results/DESIGNATE/R_0.2300357920306781_0.9420656403795797.png,"(0.2300357920306781, 0.9420656403795797)",2300,339,"(0.36508343652462627, 19.164511399380338)",0
./results/DESIGNATE/R_0.22495454904860918_0.8601858718885416.png,"(0.22495454904860918, 0.8601858718885416)",2249,309,"(0.23666490824823844, 17.430178249883426)",0
./results/DESIGNATE/R_0.19677380007651574_0.9126050496436083.png,"(0.19677380007651574, 0.9126050496436083)",1967,328,"(0.22680994243319566, 25.553903454639872)",0
./results/DESIGNATE/R_0.19261060438349015_0.8620844336293138.png,"(0.19261060438349015, 0.8620844336293138)",1926,310,"(0.19035580654583895, 20.024006387293415)",0
./results/DESIGNATE/R_0.20801348832481603_0.8674007864521016.png,"(0.20801348832481603, 0.8674007864521016)",2080,312,"(0.0009469542025950226, 21.650485081483282)",0
./results/DESIGNATE/R_0.269369560493601_0.90734407577545.png,"(0.269369560493601, 0.90734407577545)",2693,326,"(0.22159329293294308, 22.062135717473996)",0
./results/DESIGNATE/R_0.17889628571864719_0.9627016843039837.png,"(0.17889628571864719, 0.9627016843039837)",1788,346,"(0.22134181503640166, 26.383176657010893)",0
./results/DESIGNATE/R_0.20801234959025172_0.8674007864521016.png,"(0.20801234959025172, 0.8674007864521016)",2080,312,"(0.0009463144613130368, 26.827408281361052)",0
./results/DESIGNATE/R_0.18430250760869185_0.9999041546901073.png,"(0.18430250760869185, 0.9999041546901073)",1843,359,"(0.12550108174939498, 15.602893333578837)",0
./results/DESIGNATE/R_0.15649200832630983_0.9126050496436083.png,"(0.15649200832630983, 0.9126050496436083)",1564,328,"(0.20706315562095828, 28.295416825665114)",0
./results/DESIGNATE/R_0.17807003025563647_0.8661593491210695.png,"(0.17807003025563647, 0.8661593491210695)",1780,311,"(0.07664688340085887, 12.534820453800988)",0
./results/DESIGNATE/R_0.1535833492099948_0.8601312016999672.png,"(0.1535833492099948, 0.8601312016999672)",1535,309,"(0.3443289293574895, 27.856107338459672)",0
./results/DESIGNATE/R_0.17731469315158305_0.8599697285579627.png,"(0.17731469315158305, 0.8599697285579627)",1773,309,"(0.22037620599629784, 27.363456933763306)",0
./results/DESIGNATE/R_0.14048424340217447_0.8537628744729024.png,"(0.14048424340217447, 0.8537628744729024)",1404,307,"(0.1735766860870471, 29.918392275087147)",0
./results/DESIGNATE/R_0.06065343376138329_0.8466584601755364.png,"(0.06065343376138329, 0.8466584601755364)",606,304,"(0.31454251665028754, 23.72382025594608)",0
./results/DESIGNATE/R_0.20808724549666968_0.9627016843039837.png,"(0.20808724549666968, 0.9627016843039837)",2080,346,"(0.012970441314846239, 26.81169416758756)",0
./results/DESIGNATE/R_0.052540199884159436_0.9503561668542323.png,"(0.052540199884159436, 0.9503561668542323)",525,342,"(0.22634772214909293, 27.68251123492584)",0
./results/DESIGNATE/R_0.17706784477448928_0.8678310466978918.png,"(0.17706784477448928, 0.8678310466978918)",1770,312,"(0.24397116460315035, 18.318889093983614)",0
./results/DESIGNATE/R_0.1858761120149312_0.867562259594106.png,"(0.1858761120149312, 0.867562259594106)",1858,312,"(0.17353050784959553, 26.23533869676197)",0
./results/DESIGNATE/R_0.13267313803552033_0.9612805684302993.png,"(0.13267313803552033, 0.9612805684302993)",1326,346,"(0.17999946184479604, 19.866110130100214)",0
./results/DESIGNATE/R_0.1773902585129488_0.9504909974596985.png,"(0.1773902585129488, 0.9504909974596985)",1773,342,"(0.2114849523729833, 14.9653892625911)",0
./results/DESIGNATE/R_0.17678427466759933_0.8674007864521016.png,"(0.17678427466759933, 0.8674007864521016)",1767,312,"(0.19806153977956473, 22.52910865394842)",0
./results/DESIGNATE/R_0.21644961404024393_0.8675682623575932.png,"(0.21644961404024393, 0.8675682623575932)",2164,312,"(0.23293446086718225, 18.00900604516711)",0
./results/DESIGNATE/R_0.20801348832481603_0.8616541733835235.png,"(0.20801348832481603, 0.8616541733835235)",2080,310,"(0.013917433675876015, 26.025040828695293)",0
./results/DESIGNATE/R_0.055064772790127586_0.903609872173813.png,"(0.055064772790127586, 0.903609872173813)",550,325,"(0.36347352994007787, 22.66403100488349)",0
./results/DESIGNATE/R_0.17763211821470287_0.9627016843039837.png,"(0.17763211821470287, 0.9627016843039837)",1776,346,"(0.33647608702700194, 20.43991916005754)",0
./results/DESIGNATE/R_0.14611259462178655_0.8620844336293138.png,"(0.14611259462178655, 0.8620844336293138)",1461,310,"(0.19652381631488877, 14.481666721707878)",0
./results/DESIGNATE/R_0.2421016739792774_0.8965936872130632.png,"(0.2421016739792774, 0.8965936872130632)",2421,322,"(0.40196936386985693, 12.536936070938912)",0
./results/DESIGNATE/R_0.20744807615003813_0.8674007864521016.png,"(0.20744807615003813, 0.8674007864521016)",2074,312,"(0.22767735862451613, 15.710479128399818)",0
./results/DESIGNATE/R_0.06097582535859783_0.9522636279440017.png,"(0.06097582535859783, 0.9522636279440017)",609,342,"(0.2255012402994925, 26.754333237868174)",0
./results/DESIGNATE/R_0.21256858336554652_0.8674007864521016.png,"(0.21256858336554652, 0.8674007864521016)",2125,312,"(0.22137198458264315, 26.641541424827864)",0
./results/DESIGNATE/R_0.13858869151051034_0.8674007864521016.png,"(0.13858869151051034, 0.8674007864521016)",1385,312,"(0.1992105642850763, 20.01693200271829)",0
./results/DESIGNATE/R_0.15093440638929173_0.8620844336293138.png,"(0.15093440638929173, 0.8620844336293138)",1509,310,"(0.22662975090799897, 18.686309290415906)",0
./results/DESIGNATE/R_0.20801234959025172_0.8699929785554573.png,"(0.20801234959025172, 0.8699929785554573)",2080,313,"(0.013152055340393059, 18.624841685474795)",0
./results/DESIGNATE/R_0.06289964239916765_0.8620844336293138.png,"(0.06289964239916765, 0.8620844336293138)",628,310,"(0.3300109645789356, 16.284031110400583)",0
./results/DESIGNATE/R_0.1751440456943807_0.9556952182843405.png,"(0.1751440456943807, 0.9556952182843405)",1751,344,"(0.2231365043439939, 20.221698821492346)",0
./results/DESIGNATE/R_0.28484179019463407_0.8619334702789505.png,"(0.28484179019463407, 0.8619334702789505)",2848,310,"(0.04388598509066222, 26.14303550878705)",0
./results/DESIGNATE/R_0.20801234959025172_0.864357698332309.png,"(0.20801234959025172, 0.864357698332309)",2080,311,"(0.00866848760099494, 24.513666956790637)",0
./results/DESIGNATE/R_0.20801234959025172_0.8676539047373721.png,"(0.20801234959025172, 0.8676539047373721)",2080,312,"(0.00646246497017775, 22.529398094525597)",0
./results/DESIGNATE/R_0.20801466412324465_0.8696777585760425.png,"(0.20801466412324465, 0.8696777585760425)",2080,313,"(0.0070538937586768135, 28.552254285044228)",0
./results/DESIGNATE/R_0.2751806049277719_0.8620844336293138.png,"(0.2751806049277719, 0.8620844336293138)",2751,310,"(0.19800275959618371, 27.14145329232438)",0
./results/DESIGNATE/R_0.17805495620791503_0.8620844336293138.png,"(0.17805495620791503, 0.8620844336293138)",1780,310,"(0.07769756490901522, 14.677300546269715)",0
./results/DESIGNATE/R_0.16002023728327347_0.9657441051570032.png,"(0.16002023728327347, 0.9657441051570032)",1600,347,"(0.18798094138452656, 17.187873560529688)",0
./results/DESIGNATE/R_0.20801347061091452_0.9602537290540787.png,"(0.20801347061091452, 0.9602537290540787)",2080,345,"(0.009306215511451492, 25.503779875750737)",0
./results/DESIGNATE/R_0.172847208500215_0.8620844336293138.png,"(0.172847208500215, 0.8620844336293138)",1728,310,"(0.22719725522176426, 24.132323881404556)",0
./results/DESIGNATE/R_0.20801348832481603_0.872626347518498.png,"(0.20801348832481603, 0.872626347518498)",2080,314,"(0.021401070497067694, 29.96101121172529)",0
./results/DESIGNATE/R_0.17858632791822918_0.9062988111613215.png,"(0.17858632791822918, 0.9062988111613215)",1785,326,"(0.1797156497520726, 17.710077046465635)",0
./results/DESIGNATE/R_0.17706784477448928_0.9131156870872763.png,"(0.17706784477448928, 0.9131156870872763)",1770,328,"(0.24505436843128278, 22.99699873915504)",0
./results/DESIGNATE/R_0.17706784477448928_0.8617664159915827.png,"(0.17706784477448928, 0.8617664159915827)",1770,310,"(0.2440170581757008, 23.775626813141738)",0
./results/DESIGNATE/R_0.17808577395083341_0.9627016843039837.png,"(0.17808577395083341, 0.9627016843039837)",1780,346,"(0.07733486830953008, 28.40147114818546)",0
./results/DESIGNATE/R_0.20749605192765905_0.8601312016999672.png,"(0.20749605192765905, 0.8601312016999672)",2074,309,"(0.22104704177937937, 23.00447327727735)",0
./results/DESIGNATE/R_0.055457581927152305_0.9505236473653462.png,"(0.055457581927152305, 0.9505236473653462)",554,342,"(0.2403678606001936, 12.736097082965346)",0
./results/DESIGNATE/R_0.20801466412324465_0.8677188040898326.png,"(0.20801466412324465, 0.8677188040898326)",2080,312,"(0.005014004462632663, 20.609989165380277)",0
./results/DESIGNATE/R_0.28612272488338064_0.9869711302992898.png,"(0.28612272488338064, 0.9869711302992898)",2861,355,"(0.3869711010930767, 27.64649426780249)",0
./results/DESIGNATE/R_0.17783777798088507_0.8674007864521016.png,"(0.17783777798088507, 0.8674007864521016)",1778,312,"(0.13876246037553638, 16.839879805193945)",0
./results/DESIGNATE/R_0.20801230036413756_0.8658060802356735.png,"(0.20801230036413756, 0.8658060802356735)",2080,311,"(0.0020647910379052977, 22.53303514881663)",0
./results/DESIGNATE/R_0.29949796275121937_0.9605069253055832.png,"(0.29949796275121937, 0.9605069253055832)",2994,345,"(0.18427909201993883, 23.85635028153965)",0
./results/DESIGNATE/R_0.17852624919041102_0.9719665293758648.png,"(0.17852624919041102, 0.9719665293758648)",1785,349,"(0.18338474553098152, 23.345420017632218)",0
./results/DESIGNATE/R_0.17706784477448928_0.8758426083171408.png,"(0.17706784477448928, 0.8758426083171408)",1770,315,"(0.24400406301260757, 14.661040953427984)",0
./results/DESIGNATE/R_0.12141218388207847_0.9518824135478644.png,"(0.12141218388207847, 0.9518824135478644)",1214,342,"(0.226863045251005, 27.099344682452433)",0
./results/DESIGNATE/R_0.20655394517432998_0.8674007864521016.png,"(0.20655394517432998, 0.8674007864521016)",2065,312,"(0.2450493112635114, 29.96017887058391)",0
./results/DESIGNATE/R_0.16567020320277392_0.8674007864521016.png,"(0.16567020320277392, 0.8674007864521016)",1656,312,"(0.34294325643806284, 25.13353334557406)",0
./results/DESIGNATE/R_0.23213441339640783_0.9501787231438965.png,"(0.23213441339640783, 0.9501787231438965)",2321,342,"(0.240840928911562, 29.572845073517755)",0
./results/DESIGNATE/R_0.3772619009730565_0.8620844336293138.png,"(0.3772619009730565, 0.8620844336293138)",3772,310,"(0.2708542544054264, 13.1659346381597)",0
./results/DESIGNATE/R_0.20801466412324465_0.8690627715708188.png,"(0.20801466412324465, 0.8690627715708188)",2080,312,"(0.019920250559328657, 16.786200516280868)",0
./results/DESIGNATE/R_0.13432017835037258_0.9869711302992898.png,"(0.13432017835037258, 0.9869711302992898)",1343,355,"(0.27619932778967804, 24.33432917148154)",0
./results/DESIGNATE/R_0.20801234959025172_0.8682747596997369.png,"(0.20801234959025172, 0.8682747596997369)",2080,312,"(0.006949571208062434, 21.535696731413548)",0
./results/DESIGNATE/R_0.16427750644787903_0.8620844336293138.png,"(0.16427750644787903, 0.8620844336293138)",1642,310,"(0.23406528734208706, 23.108476207360376)",0
./results/DESIGNATE/R_0.11565392805720434_0.8772421868334248.png,"(0.11565392805720434, 0.8772421868334248)",1156,315,"(0.2158000148356947, 17.491961595072166)",0
./results/DESIGNATE/R_0.17706784477448928_0.9648902320301557.png,"(0.17706784477448928, 0.9648902320301557)",1770,347,"(0.2452902887005059, 16.102780786014506)",0
./results/DESIGNATE/R_0.20801347061091452_0.9869037528657301.png,"(0.20801347061091452, 0.9869037528657301)",2080,355,"(0.001757180970572602, 28.167653831995285)",0
